episode,reward,loss,len,e
356,19.528956713781913,10.564502,4,0.00988836470966
357,19.541103376597796,5.3461576,4,0.00988836470966
358,19.532692350973594,4.625552,4,0.00988836470966
359,19.545229003527616,9.5138445,4,0.00988836470966
360,19.538339899775977,9.711753,4,0.00988836470966
361,19.533947381528876,11.447851,4,0.00988836470966
362,19.540979606755688,15.455631,4,0.00988836470966
363,19.533204757420776,8.65415,4,0.00988836470966
364,-14.925765635944959,74.25346,20,0.00988836470966
365,19.529031682418633,13.083795,4,0.00988836470966
366,19.54226140800103,8.982958,4,0.00988836470966
367,19.536927095594994,8.387334,4,0.00988836470966
368,19.540040275839974,13.897186,4,0.00988836470966
369,19.54013719188775,1.8031814,4,0.00988836470966
370,19.532280066436826,10.018605,4,0.00988836470966
371,19.540789600697803,6.58851,4,0.00988836470966
372,-19.196775907542197,74.17724,19,0.00988836470966
373,19.541815232285774,13.240186,4,0.00988836470966
374,19.542401428650333,15.264975,4,0.00988836470966
375,19.52606708483414,20.046467,4,0.00988836470966
376,19.5379943184151,11.186748,4,0.00988836470966
377,19.53937988153758,8.298692,4,0.00988836470966
378,19.533653338986117,6.058087,4,0.00988836470966
379,19.534738405495286,2.730141,4,0.00988836470966
380,19.537469989559604,12.784273,4,0.00988836470966
381,19.54363237640134,8.7659025,4,0.00988836470966
382,19.534025275652983,14.091808,4,0.00988836470966
383,-11.77785997054765,7.8126235,5,0.00988836470966
384,-11.27779047874817,12.4335785,4,0.00988836470966
385,-11.285258735387066,10.496328,4,0.00988836470966
386,-11.283736928930821,12.483082,4,0.00988836470966
387,-11.280670990007597,7.0643473,4,0.00988836470966
388,-11.27901371965414,9.39557,4,0.00988836470966
389,-19.255878716344824,56.52562,20,0.00988836470966
390,19.541320718427485,3.0995665,4,0.00988836470966
391,-12.090239064835918,64.56005,20,0.00988836470966
392,-12.776963619125405,57.08546,20,0.00988836470966
393,19.53429239669608,17.003258,4,0.00988836470966
394,19.53289084746014,19.903444,4,0.00988836470966
395,-12.568689474811077,32.72577,9,0.00988836470966
396,-12.082488488774278,68.703926,20,0.00988836470966
397,-12.072322578793663,55.76405,20,0.00988836470966
398,-12.1026264686027,66.81339,20,0.00988836470966
399,19.532526452550616,15.798306,4,0.00988836470966
